name,extID,minswitches,minduration
ALTES LAGER (Germany),008003457,1,1.0666666666666667
SPAICHINGEN MITTE (Germany),008080302,2,7.75
ALDINGEN(B SPAICHINGEN) (Germany),008029414,2,7.8
LAMPERTHEIM (Germany),008011259,1,5.166666666666667
LAMPERTSMUEHLE-OTTERBACH (Germany),008019712,2,6.05
WERTHEIM (Germany),008029773,2,6.016666666666667
LAMBSHEIM (Germany),008019384,2,5.466666666666667
WALLERTHEIM (Germany),008019225,2,6.166666666666667
WERTHEIM-BRONNBACH (Germany),008029771,3,6.066666666666666
LANDAU(ISAR) (Germany),008026420,1,5.5
LANDAU(PFALZ)HBF (Germany),008019426,1,5.65
LANDAU(PFALZ)WEST (Germany),008019428,2,6.066666666666666
LANGWEID(LECH) (Germany),008002065,1,5.05
RAIN AM LECH (Germany),008002051,1,4.516666666666667
LANDSTUHL (Germany),008019714,1,5.966666666666667
LANDSHUT(BAY)HBF (Germany),008026353,1,4.933333333333334
LANDSHUT(BAY)SUED (Germany),008026367,2,5.466666666666667
LANGELN(HOLST) (Germany),008040467,2,3.1333333333333333
LANGEN(HESS) (Germany),008011285,1,4.633333333333334
LANGENHAGEN MITTE (Germany),008062455,1,2.25
LANGENHAHN (Germany),008019540,2,6.866666666666666
LANGENAU(WUERTT) (Germany),008029712,1,5.516666666666667
LANGENARGEN (Germany),008029168,2,6.983333333333333
LANGENHAGEN PFERDEMARKT (Germany),008013688,1,2.283333333333333
LANGENHORN(SCHLESW) (Germany),008001569,1,4.75
LANGHAGEN (Germany),008027046,0,1.9
LANGENZENN (Germany),008022488,1,3.6333333333333333
LAUTERBACH(HESS)NORD (Germany),008005617,1,4.233333333333333
LAUDENBACH(WUERTT) (Germany),008029734,2,6.033333333333333
WANGEN(UNSTRUT) (Germany),008091756,2,2.9833333333333334
LAUCHHAMMER (Germany),008004312,1,2.0833333333333335
LAUCHHEIM (Germany),008029555,1,5.45
LAUCHRINGEN (Germany),008014479,1,8.216666666666667
LAUCHRINGEN WEST (Germany),008085022,1,7.833333333333333
PUCHHEIM (Germany),008020361,2,4.433333333333334
LAUPHEIM WEST (Germany),008029115,1,5.816666666666666
LAUPHEIM STADT (Germany),008029116,1,6.266666666666667
LAUBENHEIM(NAHE) (Germany),008019182,2,5.583333333333333
LAUDA-KOENIGSH.-GERL (Germany),008029756,3,5.25
LAUDA (Germany),008029754,2,5.35
LUDWIGSHAFEN(RH)HBF (Germany),008019082,1,4.95
LAURENBURG(LAHN) (Germany),008019608,2,6.3
LAUENBRUECK (Germany),008001237,1,2.6666666666666665
ROSSLAU(ELBE) (Germany),008023720,0,1.1166666666666667
MOELLN(LAUENB) (Germany),008001684,1,2.3
LAUF(RECHTS PEGNITZ) (Germany),008022318,1,3.2
NEUHAUS(PEGNITZ) (Germany),008022304,1,3.6333333333333333
LAUFEN(OBERBAY) (Germany),008020022,2,6.166666666666667
LAUINGEN (Germany),008002080,1,4.8
LOERRACH-BROMBACH/HAUINGEN (Germany),008014444,1,7.366666666666666
WILCHINGEN-HALLAU (Germany),008014482,2,8.216666666666667
MAINZ-LAUBENHEIM (Germany),008019057,1,5.3
MANNHEIM HBF (Germany),008014008,0,4.75
LAUSCHA(THUER) (Germany),008016355,1,4.75
OBERLAUSCHA (Germany),008016354,1,4.9
LAUSSNITZ (Germany),008006203,1,2.9833333333333334
LAUTA(NL) (Germany),008004316,1,2.45
LAUTER(SACHS) (Germany),008006662,2,4.25
LEBACH (Germany),008025444,2,7.133333333333334
LEBACH-JABACH (Germany),008037739,2,7.183333333333334
STEINEBACH (Germany),008020340,2,4.85
LEER(OSTFRIESL) (Germany),008021091,1,4.65
LEER(OSTFRIESL) ZOB/BAHNHOF (Germany),008011867,2,5.533333333333333
LEHNITZ (Germany),008003583,0,Inf
LEHRTE-HAEMELERWALD (Germany),008013257,1,2.4166666666666665
LEHMEN (Germany),008025097,2,6.5
LEHNHEIM (Germany),008011639,1,5.05
LEICHLINGEN (Germany),008008184,1,4.666666666666667
JOEHLINGEN (Germany),008014104,2,6.166666666666667
LEISSLING (Germany),008016010,1,1.7
LEIMEN-ST ILGEN (Germany),008014033,1,5.716666666666667
LEIMSTRUTH (Germany),008008321,2,5.866666666666666
LEIPHEIM (Germany),008002085,1,5.266666666666667
LEIPZIG HBF (Germany),008023179,0,1.1
LEINGARTEN (Germany),008029652,2,5.983333333333333
LEINEFELDE (Germany),008016534,1,3.0166666666666666
LEINFELDEN OBERAICH. (Germany),008029789,2,6.033333333333333
PLEINFELD (Germany),008022402,1,3.3666666666666667
NEBRINGEN(GAEUFELDEN) (Germany),008029395,1,6.166666666666667
LEIPZIG-HEITERBLICK (Germany),008023442,2,1.5166666666666666
LEIPZIG MDR (Germany),008073082,1,1.3666666666666667
LEIPZIG NORD (Germany),008084404,1,1.3666666666666667
LEIPZIG MARKT (Germany),008073080,1,1.2833333333333334
LEIPZIG/HALLE FLUGHAFEN (Germany),008027504,1,1.4333333333333333
LEIPZIG-GOHLIS (Germany),008023675,1,1.3666666666666667
LEIPZIG-CONNEWITZ (Germany),008023549,1,1.4166666666666667
LEIPZIG BAYERISCHER BAHNHOF (Germany),008015411,1,1.3333333333333333
LEIPZIG ESSENER STRASSE (Germany),008023177,1,1.4
LEISNIG (Germany),008006267,1,2.3333333333333335
LEMGO (Germany),008013484,1,3.6666666666666665
LEMGO-LUETTFELD (Germany),008089085,1,3.716666666666667
LEMMIE (Germany),008013523,1,2.4
LENGERICH(WESTF) (Germany),008021022,1,4.05
LENGEDE-WOLTWIESCHE (Germany),008013263,1,2.2333333333333334
LENGLERN (Germany),008013074,1,2.9
KOELN-LONGERICH (Germany),008015312,1,5.033333333333333
LENNESTADT-MEGGEN (Germany),008008264,1,5.1
LEONBERG (Germany),008029444,2,6.25
LEUN-STOCKHAUSEN (Germany),008011431,1,5.483333333333333
LEUNA WERKE NORD (Germany),008023009,1,1.4166666666666667
LEUNA WERKE SUED (Germany),008023010,1,1.45
LEUBINGEN (Germany),008016469,1,2.3
LEUTENBERG (Germany),008016368,1,3.7666666666666666
LEUTERSCHACH (Germany),008002385,1,6.033333333333333
LEUTESDORF(RHEIN) (Germany),008019487,1,6.833333333333333
LEUTERSHAUSEN-WIEDERSBACH (Germany),008022733,1,4.383333333333334
LEUTKIRCH (Germany),008029212,3,6.283333333333333
LEVERKUSEN-KUEPPERSTEG (Germany),008008119,1,5.416666666666667
LEVERKUSEN-RHEINDORF (Germany),008008481,1,5.25
LICH-LANGSDORF (Germany),008011421,2,5.283333333333333
LICH(OBERHESS) (Germany),008011420,2,5.15
LICHTENTANNE(SACHS) (Germany),008006646,2,2.966666666666667
LICHTENHAIN(A D BERGBAHN) (Germany),008016307,3,3.783333333333333
LICHTENTANNE(THUER) (Germany),008016367,1,3.8833333333333333
LICHTENSTEIN GEWERBEGEBIET (Germany),008014284,3,3.4833333333333334
LEIPZIG-LIEBERTWOLKWITZ (Germany),008023519,1,2.183333333333333
LUCKENWALDE (Germany),008003446,0,Inf
HEINSCHENWALDE (Germany),008058579,3,4.2
LIEBLOS (Germany),008011230,2,4.6
WAIBSTADT (Germany),008050810,1,6.066666666666666
SCHWABACH-LIMBACH (Germany),008022375,1,3.3833333333333333
OBERASBACH (Germany),008022714,1,3.6333333333333333
OBERROHN (Germany),008016128,1,2.966666666666667
LIMBURG(LAHN) (Germany),008011453,1,5.366666666666666
LIMBURG SUED (Germany),008032572,1,4.566666666666666
LIMBURGERHOF (Germany),008019088,1,5.033333333333333
LINDAU HBF (Germany),008002371,1,6.516666666666667
LINDAU-AESCHACH (Germany),008002370,2,7.366666666666666
LEIPZIG-LINDENAU (Germany),008023539,2,1.55
BERLIN GRUENBERGALLEE (Germany),008003368,0,Inf
LINDOW(MARK) (Germany),008028041,0,1.2333333333333334
LINDWEDEL (Germany),008013683,1,2.65
LINNICH BHF (Germany),008088233,2,6.466666666666667
LINNICH-TETZ (Germany),008088234,2,6.416666666666667
LINZ(RHEIN) (Germany),008019482,1,6.583333333333333
SINZIG(RHEIN) (Germany),008019005,1,5.783333333333333
LIPPSTADT (Germany),008010367,1,4.016666666666667
LIPPSTADT-DEDINGHAU. (Germany),008010365,1,4.283333333333333
EHRINGHAUSEN(KR LIPPSTADT) (Germany),008010364,1,4.333333333333333
LINDHORST(SCHAUMB-LIPPE) (Germany),008013571,1,2.9
LOHMAR-HONRATH (Germany),008008403,1,5.333333333333333
LOHMEN (Germany),008006079,2,2.95
LOHHOF (Germany),008020491,2,4.55
LOHSA (Germany),008091358,2,3.05
LOHNE(OLDB) (Germany),008021618,1,4.85
LOHR BAHNHOF (Germany),008022602,1,4.583333333333333
LOHGARTEN-ROTH (Germany),008022381,2,3.95
LEIPZIG WILHELM-LEUSCHNER-PLATZ (Germany),008073081,1,1.3
LOEHNE(WESTF) (Germany),008013589,1,3.2333333333333334
SCHNEGA (Germany),008013040,1,1.9666666666666666
SCHNELLDORF (Germany),008022744,1,4.933333333333334
LOLLAR (Germany),008011686,1,4.816666666666666
LEIPZIG-LEUTZSCH (Germany),008023594,2,1.5
LEIPZIG-LUETZSCHENA (Germany),008023456,1,1.5333333333333334
LORCH(RHEIN) (Germany),008011003,1,5.583333333333333
LORCH(WUERTT) (Germany),008029539,1,5.283333333333333
LORCH-WALDHAUSEN (Germany),008029538,1,5.35
LORCHHAUSEN (Germany),008011002,1,5.633333333333334
LOERRACH HBF (Germany),008014441,1,7.25
LOERRACH-HAAGEN/MESSE (Germany),008014443,1,7.333333333333333
LOERRACH MUSEUM/BURGHOF (Germany),008080355,1,7.233333333333333
LOERRACH-STETTEN (Germany),008014440,1,7.2
ARRACH (Germany),008049306,3,6.083333333333333
LORSCH (Germany),008011256,2,5.15
NIEDERPOELLNITZ (Germany),008016389,1,2.7666666666666666
ZOELLNITZ NEUE SCHENKE (Germany),008016417,1,2.6
LUEBBECKE(WESTF) (Germany),008021512,1,3.6166666666666667
RAHDEN(KR LUEBBECKE) (Germany),008021505,1,3.8666666666666667
STUBBEN (Germany),008013778,2,4.366666666666666
STUBBENFELDE (Germany),008044420,1,3.466666666666667
TAUBENHEIM(SPREE) (Germany),008006126,1,3.433333333333333
RABENAU (Germany),008093822,2,3.75
POSEWALD (Germany),008028946,3,4.2
SCHOENEBECK(ELBE) (Germany),008024129,1,2.066666666666667
LBC LUEBECK AIRPORT (Germany),008001682,1,2.6
LUEBECK HBF (Germany),008001631,1,2.6166666666666667
MELCHOW (Germany),008028225,0,Inf
POELCHOW (Germany),008027086,1,2.7666666666666666
LUCKAITZTAL (Germany),008004217,0,1.4833333333333334
LUCKAU-UCKRO (Germany),008004355,0,1.1666666666666667
LUCKENAU (Germany),008023667,2,2.216666666666667
SCHOENWALDE(BARNIM) (Germany),008003609,1,Inf
LUEDENSCHEID (Germany),008008378,1,5.333333333333333
LUEDENSCHEID-BRUEGGE (Germany),008008375,1,5.15
REMSCHEID-GUELDENWERTH (Germany),008008459,1,4.933333333333334
WATTENSCHEID (Germany),008010181,1,4.133333333333334
WATTENSCHEID-HOENTROP (Germany),008010206,1,4.15
CHEMNITZ RIEMENSCHNEIDERSTRASSE (Germany),008042998,2,3.4166666666666665
JAENSCHWALDE (Germany),008004056,0,1.7333333333333334
LUEDINGHAUSEN (Germany),008021113,1,4.533333333333333
BIEREN-ROEDINGHAUSEN (Germany),008021498,1,3.35
LUDWIGSBURG FAVORITE (Germany),008029590,2,5.983333333333333
LUDWIGSLUST (Germany),008027327,0,1.05
LUDWIGSFELDE (Germany),008003441,0,Inf
LUDWIGSHOEHE (Germany),008022319,1,3.15
LUDWIGSSTADT (Germany),008022023,1,3.7666666666666666
LUDWIGSHAFEN(RHEIN) MITTE (Germany),008069605,1,4.9
LUDWIGSCHORGAST (Germany),008022014,2,4.266666666666667
LUDWIGSFELDE-STRUVESHOF (Germany),008098104,1,1.2666666666666666
LUDWIGSHAFEN(RHEIN) BASF NORD (Germany),008032089,2,5.516666666666667
LUDWIGSHAFEN(RHEIN) BASF SUED (Germany),008019080,2,5.4
LUDWIGSHAFEN(RHEIN) BASF MITTE (Germany),008034504,2,5.483333333333333
LUDWIGSHAFEN-RHEINGOENHEIM (Germany),008019087,1,5.416666666666667
LUDWIGSHAFEN-MUNDENHEIM (Germany),008019086,1,5.383333333333334
LUDWIGSHAFEN-OGGERSHEIM (Germany),008019077,1,5.116666666666666
LUDWIGSHAFEN(BODENSEE) (Germany),008014597,2,7.75
LEGDEN (Germany),008021122,1,5.6
LUEGDE (Germany),008013447,1,3.4
LUEBS(MAGDEBURG) (Germany),008024114,1,1.65
MAGDEBURG-EICHENWEILER (Germany),008024075,1,1.8333333333333333
RATZEBURG (Germany),008001321,1,2.4166666666666665
LUENEN HBF (Germany),008010098,1,4.283333333333333
NIENBURG(WESER) (Germany),008013733,1,2.683333333333333
ETZENROT (Germany),008040613,2,5.95
NUETZEN (Germany),008040416,2,3.2
MAGDEBURG SKET INDUSTRIEPARK (Germany),008024125,1,1.9833333333333334
MAGDEBURG SUEDOST (Germany),008024127,1,2.1333333333333333
MAGDEBURG-SALBKE (Germany),008024126,1,2.1
MAGDEBURG-ROTHENSEE (Germany),008024076,1,1.7833333333333334
MAGDEBURG HERRENKRUG (Germany),008037444,1,1.8833333333333333
MAGDEBURG-SUDENBURG (Germany),008024027,1,2.4166666666666665
MAHLBERG-ORSCHWEIER (Germany),008014324,1,6.333333333333333
MAHLOW (Germany),008025281,0,Inf
BERLIN-MAHLSDORF (S) (Germany),008003258,0,Inf
FRANKFURT(M)MUEHLBERG (Germany),008011268,1,4.416666666666667
MAINZ-GONSENHEIM (Germany),008019268,2,5.433333333333334
MANNHEIM ARENA/MAIMARKT (Germany),008014015,1,5.033333333333333
MAINZ HBF (Germany),008019051,1,4.883333333333334
MAINLEUS (Germany),008022018,1,3.533333333333333
MAINROTH (Germany),008022019,2,4.016666666666667
MAINZ ROEMISCHES THEATER (Germany),008019054,1,5.1
MAINZ NORD (Germany),008019070,2,5.5
MAINZ-MOMBACH (Germany),008019050,2,5.45
MALCHIN (Germany),008028156,1,2.4
MALCHING(OBERBAY) (Germany),008002148,2,4.616666666666666
NIEDERSCHELDEN (Germany),008019643,2,6.133333333333334
NIEDERSCHELDEN NORD (Germany),008008251,2,6.1
NIEDERSCHELD(DILLKR)SUED (Germany),008011574,1,5.45
MANNHEIM HANDELSHAFEN (Germany),008014562,1,5.283333333333333
MANNHEIM-FRIEDRICHSFELD SUED (Germany),008014017,1,5.116666666666666
MANNHEIM-WALDHOF (Germany),008014003,1,5.083333333333333
MANNHEIM-RHEINAU (Germany),008014051,1,5.166666666666667
MANNHEIM-NECKARAU (Germany),008014048,1,5.116666666666666
MANNHEIM-NECKARSTADT (Germany),008014567,1,5.283333333333333
MARBACH-GRAFENECK (Germany),008089412,3,9.8
MARBACH OST (VILLINGEN-SCHWENNINGEN) (Germany),008072023,2,7.583333333333333
MARBACH WEST(VILLINGEN-SCHWENNINGEN) (Germany),008080297,2,7.6
MARBACH(B MUENSINGEN) (Germany),008029272,3,9.85
MOSBACH-NECKARELZ (Germany),008014126,1,6.116666666666666
MARBURG SUED (Germany),008005388,1,4.45
NEUSTADT(KR MARBURG) (Germany),008005381,1,3.95
MAINZ-MARIENBORN (Germany),008019269,2,5.516666666666667
MARIENHEIDE (Germany),008017741,1,5.666666666666667
KLOSTER MARIENTHAL (Germany),008019622,2,6.016666666666667
MARKDORF(BADEN) (Germany),008014625,2,7.183333333333334
MARKTOBERDORF (Germany),008002291,1,5.9
MARKT INDERSDORF (Germany),008020460,2,5.1
MARKTOBERDORF SCHULE (Germany),008002159,1,5.95
MARTENSDORF (Germany),008028514,1,3.3666666666666667
MARKKLEEBERG (Germany),008023550,1,1.5
MARKKLEEBERG NORD (Germany),008091078,1,1.4666666666666666
MARKKLEEBERG-GASCHWITZ (Germany),008023554,2,1.5833333333333333
MARKKLEEBERG-GROSSSTAEDTELN (Germany),008023551,2,1.5333333333333334
SCHNEEBERG(MARK) (Germany),008003308,1,1.6333333333333333
MUENCHEBERG(MARK) (Germany),008003269,0,Inf
LOEWENBERG(MARK) (Germany),008028022,0,Inf
NEUKIRCHEN(INN) (Germany),008026512,1,6.266666666666667
NEUKIRCHEN-WYHRA (Germany),008023534,2,2.05
HAUNETAL-NEUKIRCHEN (Germany),008005645,1,3.65
NEUKIRCHEN(B SULZB) (Germany),008026224,1,4.016666666666667
NEUKIRCHEN-KLAFFENBACH (Germany),008042904,2,3.5
MARKRANSTAEDT (Germany),008023680,1,1.9833333333333334
MARKE (Germany),008023164,1,1.3333333333333333
MARKTL (Germany),008020015,2,5.716666666666667
MARKT SCHWABEN (Germany),008020072,1,4.55
MARKTBREIT (Germany),008022688,2,4.4
MARKTLEUTHEN (Germany),008026057,2,4.966666666666667
MARKTREDWITZ (Germany),008026071,1,4.533333333333333
MARKT ERLBACH (Germany),008022495,1,4.433333333333334
MARBECK-HEIDEN (Germany),008010257,1,5.366666666666666
NEIDENFELS (Germany),008007486,1,5.533333333333333
MEDEWITZ(MARK) (Germany),008003413,0,1.25
MARKTSCHORGAST (Germany),008022005,1,3.9
MARL MITTE (Germany),008010122,1,5.15
MARL-SINSEN (Germany),008010136,1,4.7
MARLISHAUSEN (Germany),008016283,1,2.4833333333333334
MARSBERG (Germany),008008508,1,4.283333333333333
NEUENMARKT-WIRSBERG (Germany),008022006,1,3.75
PARSBERG (Germany),008026304,1,4.016666666666667
MAULBRONN WEST (Germany),008029003,2,6.05
MAXHUETTE-HAIDHOF (Germany),008026271,1,4.883333333333334
MAXIMILIANSAU WEST (Germany),008032637,2,5.816666666666666
MAXIMILIANSAU EISENBAHNSTRASSE (Germany),008019473,2,5.833333333333333
MAXIMILIANSAU-IM RUESTEN (Germany),008064613,2,6.316666666666666
MAYEN OST (Germany),008025074,2,6.666666666666667
MAYEN WEST (Germany),008025073,2,6.983333333333333
MAYSCHOSS (Germany),008025023,2,6.7
MECHERNICH (Germany),008015431,1,5.616666666666666
MECHERNICH-SATZVEY (Germany),008015430,1,5.85
MECHTERSTAEDT (Germany),008016073,1,2.3
MEERANE (Germany),008006731,1,3.0166666666666666
MEERBUSCH-OSTERATH (Germany),008015057,1,5.066666666666666
MEEDER (Germany),008022817,1,2.6166666666666667
MEESCHENSEE (Germany),008059309,3,2.8833333333333333
SANDERBUSCH (Germany),008021665,2,4.766666666666667
SIERSBURG (Germany),008025340,2,7.116666666666666
ELGERSBURG (Germany),008016277,1,2.816666666666667
MEINERZHAGEN (Germany),008008384,1,5.5
MEINERSEN (Germany),008013024,1,2.2
MEINE (Germany),008013192,1,2.066666666666667
MEINSDORF (Germany),008023733,1,1.0833333333333333
MEITINGEN (Germany),008002063,1,4.616666666666666
MEISSEN (Germany),008006255,2,3.0166666666666666
MUENCHEN ROSENHEIMER PLATZ (Germany),008020555,2,4.05
MELDORF (Germany),008001529,1,4.083333333333333
MELLE (Germany),008021169,1,3.4833333333333334
MELSUNGEN (Germany),008005406,1,3.55
MELSUNGEN BARTENWETZERBRUECKE (Germany),008085298,1,3.5166666666666666
MELSUNGEN-ROEHRENFURTH (Germany),008005405,1,3.45
OBERELSUNGEN (Germany),008005290,2,4.066666666666666
DIRMINGEN (Germany),008025441,2,6.95
MENDEN(RHEINL) (Germany),008015576,1,5.433333333333334
MENDEN-BOESPERDE (Germany),008008220,2,4.366666666666666
MENDEN(SAUERLAND) (Germany),008008222,2,4.433333333333334
MENDEN-LENDRINGSEN (Germany),008008223,2,4.85
MENDEN(SAUERLAND)SUED (Germany),008008618,2,4.8
MENDIG (Germany),008025078,2,6.483333333333333
MENGEN (Germany),008029250,1,6.616666666666666
MENGERSGEREUTH-HAEMMERN (Germany),008016238,1,4.533333333333333
MENGERSGEREUTH-HAEMMERN OST (Germany),008016239,1,4.5
MOEMBRIS-MENSENGESAESS (Germany),008047707,1,5.2
MEPPEN (Germany),008021078,1,4.533333333333333
HOLM-SEPPENSEN (Germany),008001218,1,2.7333333333333334
RECKENDORF (Germany),008022076,1,3.05
EICKENDORF (Germany),008024239,1,2.5166666666666666
WENSICKENDORF (Germany),008003595,1,Inf
BERLIN ALT-REINICKENDORF (Germany),008031855,0,Inf
RECKENDORF-MANNDORF (Germany),008022077,1,3.1166666666666667
MERSCH(WESTF) (Germany),008021054,1,4.016666666666667
MERZIG(SAAR) (Germany),008025349,1,7.116666666666666
MERZIG(SAAR) STADTMITTE (Germany),008063735,2,7.466666666666667
MERZENICH (Germany),008064527,1,5.333333333333333
MESCHEDE (Germany),008008195,1,4.783333333333333
MESCH NEUE MUEHLE (Germany),008021499,1,3.4166666666666665
LESCHEDE (Germany),008021072,1,4.15
ESSEN-GERSCHEDE (Germany),008010177,1,4.616666666666666
MUENCHEN-JOHANNESKIRCHEN (Germany),008020227,2,4.316666666666666
TAUFKIRCHEN (Germany),008020249,2,4.316666666666666
WESTERSTETTEN (Germany),008029099,1,6.116666666666666
MUEHLSTETTEN (Germany),008022401,1,3.6166666666666667
METTMANN ZENTRUM (Germany),008087763,1,5.016666666666667
METTMANN-NEANDERTHAL (Germany),008008089,1,4.933333333333334
METTMANN STADTWALD (Germany),008087762,1,5.016666666666667
METTLACH (Germany),008025352,1,7.2
BETTMANNSAEGE (Germany),008026466,2,6.316666666666666
METELEN LAND (Germany),008021151,1,5.016666666666667
METZINGEN(WUERTT) (Germany),008029303,1,6.366666666666666
METZINGEN-NEUHAUSEN (Germany),008029304,2,6.583333333333333
BROETZINGEN SANDWEG (Germany),008069525,2,6.2
BROETZINGEN WOHNLICHSTRASSE (Germany),008069529,2,6.216666666666667
MEYENBURG (Germany),008043010,1,2.15
MICHELAUBRUECK (Germany),008022558,2,4.783333333333333
MICHELAU(OBERFR) (Germany),008022054,1,3.15
MIESBACH (Germany),008053412,2,5.566666666666666
MIESENBACH (Germany),008086139,2,6.366666666666666
BRUCHMUEHLBACH-MIESAU (Germany),008019670,1,6.266666666666667
GRAEVENWIESBACH (Germany),008011554,1,6.066666666666666
MILTENBERG (Germany),008022648,2,5.383333333333334
MILTERN (Germany),008024568,1,1.4
MINDELHEIM (Germany),008002230,2,5.116666666666666
MINDELALTHEIM (Germany),008002101,1,5.55
FRANKFURT-ROEDELHEIM (Germany),008011126,2,4.416666666666667
MIROW (Germany),008047356,1,1.9
MITTERGARS (Germany),008020191,2,5.633333333333334
MITTWEIDA (Germany),008006323,1,2.9833333333333334
OTTENDORF(MITTWEIDA) (Germany),008006325,2,3.1666666666666665
WEIDENBACH(MITTELFR)-TRIESDORF (Germany),008022747,1,3.933333333333333
MOSELKERN (Germany),008025102,2,6.733333333333333
MUENCHEN HACKERBRUECKE (Germany),008020550,2,3.966666666666667
MOECKMUEHL (Germany),008029644,1,6.083333333333333
BRUCKMUEHL (Germany),008020254,2,5.216666666666667
BRUCKMUEHL-HEUFELDMUEHLE (Germany),008020223,2,5.2
BRUCKMUEHL-HINRICHSSEGEN (Germany),008072099,2,5.166666666666667
LEIPZIG-RUECKMARSDORF (Germany),008023678,1,1.8833333333333333
MOERS (Germany),008015103,1,4.95
MOERLENBACH (Germany),008011315,2,5.466666666666667
MOERINGEN(ALTM) (Germany),008024061,1,2.1666666666666665
MUENCHEN-SOLLN (Germany),008020281,2,4.216666666666667
MOELLN(MECKL) (Germany),008028150,1,1.9
BERLIN-NEUKOELLN (Germany),008085781,0,Inf
MUENCHEN-ENGLSCHALKING (Germany),008020226,2,4.283333333333333
MONHEIM-OTTING-WEIL. (Germany),008002032,1,4.116666666666666
MONTABAUR (Germany),008019585,1,5.2
MOOSBURG (Germany),008020471,1,4.733333333333333
WIESLOCH-WALLDORF (Germany),008014035,1,5.6
WALLDORF(WERRA) (Germany),008016136,1,3.55
NIEDERDORFELDEN (Germany),008011192,1,5.333333333333333
SCHOENECK-OBERDORFELDEN (Germany),008011191,1,5.3
WALLERSDORF (Germany),008026419,1,5.466666666666667
IFFELDORF (Germany),008020313,2,5.566666666666666
MOEHRINGEN BAHNHOF (Germany),008072026,2,7.45
MOEHRINGEN RATHAUS (Germany),008080299,2,7.466666666666667
MOSBACH WEST (Germany),008069609,1,6.183333333333334
NIEDERJOSBACH (Germany),008011115,2,4.916666666666667
ROSBACH(SIEG) (Germany),008015596,1,5.9
ROSBACH-RODHEIM VDH (Germany),008011377,2,5.116666666666666
ROSBACH V D HOEHE (Germany),008011378,2,5.183333333333334
MOESSINGEN (Germany),008029338,1,6.866666666666666
WOESSINGEN OST (Germany),008061546,2,6.166666666666667
WOESSINGEN (Germany),008014103,2,6.216666666666667
MUEHLACKER-ENZBERG (Germany),008029497,1,6.233333333333333
MUEHLACKER ROESSLESWEG (Germany),008066175,1,5.966666666666667
